20,Acer,"Acer Nitro 5 AN515-54 15.6-inch Laptop (9th Gen Intel Core i5-9300H processor,8GB,1TB+256GB SSD,Windows 10 Home 64-bit,NVIDIA GeForce GTX 1650 with 4 GB of Dedicated GDDR5 VRAM Graphics), Black",4.4,20,89999,63990,26009,https://images-na.ssl-images-amazon.com/images/I/71QXJg8uOCL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71llh4hnUkL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51%2B9cJoXI8L._SL1303_.jpg,https://images-na.ssl-images-amazon.com/images/I/71eO39cD3OL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61NwbHfU3gL._SL1500_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,5-Aug-19
21,Acer,"Acer Aspire 3 A315-53 15.6-inch Laptop (Intel Celeron Processor 3867U,4GB,500GB HDD,Windows 10 Home 64 bit,Intel HD 610 Graphics), Obsidian Black",3.3,362,24999,17990,7009,https://images-na.ssl-images-amazon.com/images/I/91yAbzr3JBL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81yUILBhUrL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81qGPxlj9ML._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51OD1BFB7xL._SL1084_.jpg,https://images-na.ssl-images-amazon.com/images/I/61Kd-xgaRRL._SL1500_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,6-Aug-19
22,Acer,"Acer Aspire 3 Thin AMD A4 15.6-inch Laptop (4GB,1TB HDD,Windows 10,Charcoal Black,1.9kg), A315-22",3.1,219,27999,22599,5400,https://images-na.ssl-images-amazon.com/images/I/71cm9qV6vWL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71ekKx4fbHL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61AVhDnuX0L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71UBdeNXYVL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61tE8l8KQNL._SL1500_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,7-Aug-19
23,Acer,"Acer Aspire 3 A315-53 15.6-inch Laptop (Intel Celeron Processor 3867U,4GB,500GB HDD,Windows 10 Home 64 bit,Intel HD 610 Graphics), Obsidian Black",3.3,362,24999,17990,7009,https://images-na.ssl-images-amazon.com/images/I/91yAbzr3JBL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81yUILBhUrL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51OD1BFB7xL._SL1084_.jpg,https://images-na.ssl-images-amazon.com/images/I/81qGPxlj9ML._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61Kd-xgaRRL._SL1500_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,8-Aug-19
24,Acer,"Acer Aspire 5 A515-53K Laptop (Intel Core i3-7020U 7th Gen , 4GB , 1TB , DVDRW , Windows 10 Home 64 bit , Integrated Graphics Full HD 15.6-inch ) - Black",3.5,4,42999,29490,13509,https://images-na.ssl-images-amazon.com/images/I/41ArvJoizgL.jpg,https://images-na.ssl-images-amazon.com/images/I/71mgtBRCj9L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71YX%2BNBIrGL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61GaTp4z5YL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ArvJoizgL.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,9-Aug-19
25,Acer,"Acer Nitro 5 AN515-55 15.6-inch FHD IPS Display Gaming Notebook(10th Gen Intel Core i7-10750H processor,8GB,1TB HDD + 256GB SSD,Windows 10 Home 64 bit,GTX 1650 Graphics), Obsidian Black",5,2,101999,79990,22009,https://images-na.ssl-images-amazon.com/images/I/71%2BkGr%2B5LrL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Qld2PfaXL.jpg,https://images-na.ssl-images-amazon.com/images/I/71oRrwJs-kL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/31tiVBDcWCL.jpg,https://images-na.ssl-images-amazon.com/images/I/311AfQwhTvL.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,10-Aug-19
26,Acer,"Acer Aspire 5 Slim A515-43 15.6-inch Laptop (AMD Ryzen 5 3500U qual-core processor,8GB,512GB SSD,Window 10, Home 64-Bit,MSO,AMD Radeon Vega 8 Mobile Graphics), Silver",3.8,72,44990,37990,7000,https://images-na.ssl-images-amazon.com/images/I/514LdC9NCTL.jpg,https://images-na.ssl-images-amazon.com/images/I/41EXb0mlQnL.jpg,https://images-na.ssl-images-amazon.com/images/I/31MGnCLMSaL.jpg,https://images-na.ssl-images-amazon.com/images/I/3112jgklQUL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Vl52zbvaL.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,11-Aug-19
27,Acer,"Acer Aspire 3 Thin 8th Gen Core i5 15.6-inch Thin and Light Laptop (8GB,1 TB HDD,Windows 10 Home,Shale Black,1.9kg), A315-54",3.3,55,44999,37990,7009,https://images-na.ssl-images-amazon.com/images/I/714HDqJHwhL._SL1332_.jpg,https://images-na.ssl-images-amazon.com/images/I/71d5KvfTXYL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/5104Vi6K5mL._SL1262_.jpg,https://images-na.ssl-images-amazon.com/images/I/51CjB9DfRKL._SL1462_.jpg,https://images-na.ssl-images-amazon.com/images/I/61dLCS17AnL._SL1414_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,12-Aug-19
28,Acer,"Acer Swift 3 10th Gen Core i5 14-inch Ultra Thin and Light Laptop (8GB,512GB SSD,Windows 10,Steel Gray,1.19kg), SF314-57",4.2,22,68990,62999,5991,https://images-na.ssl-images-amazon.com/images/I/81RAueA5gyL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71OEjcZV4vL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/318r%2BtyOeaL.jpg,https://images-na.ssl-images-amazon.com/images/I/619WUa6zaNL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/71fX6vgt-VL._SL1500_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,13-Aug-19
29,Acer,"Acer Nitro 5 AN515-43 15.6-inch Laptop (AMD Ryzen 5 3550H,8GB,1TB HDD,Windows 10 Home 64 bit,GTX 1650 - 4GB Graphics), Obsidian Black",4.1,15,79999,52990,27009,https://images-na.ssl-images-amazon.com/images/I/81B%2BzvuBoYL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/715byJuRlaL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61t0LjlITIL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81PEC9bUuOL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/711rL9hcFdL._SL1500_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,14-Aug-19
